id,generation,name,types,supertype,subtypes,hp,evolvesTo,rarity,attack_name,AVG_damage,gerarchic
sm8-162,Seventh,Kecleon,['Colorless'],Pokémon,['Basic'],80.0,,Uncommon,Gentle Slap,60.0,Kecleon
sm8-163,Seventh,Pikipek,['Colorless'],Pokémon,['Basic'],50.0,['Trumbeak'],Common,Peck Off,10.0,"Pikipek, Trumbeak, Toucannon"
sm8-164,Seventh,Pikipek,['Colorless'],Pokémon,['Basic'],60.0,['Trumbeak'],Common,Send Back|Peck,20.0,"Pikipek, Trumbeak, Toucannon"
sm8-165,Seventh,Trumbeak,['Colorless'],Pokémon,['Stage 1'],80.0,['Toucannon'],Uncommon,Peck,30.0,
sm8-166,Seventh,Toucannon,['Colorless'],Pokémon,['Stage 2'],140.0,,Rare,Heat Beak|Giganticannon,100.0,
sm9-2,Seventh,Weedle,['Grass'],Pokémon,['Basic'],40.0,['Kakuna'],Common,Tangle Drag|Bug Bite,10.0,"Weedle, Kakuna, Beedrill"
sm9-3,Seventh,Weedle,['Grass'],Pokémon,['Basic'],50.0,['Kakuna'],Common,Reckless Charge,20.0,"Weedle, Kakuna, Beedrill"
sm9-4,Seventh,Kakuna,['Grass'],Pokémon,['Stage 1'],80.0,['Beedrill'],Uncommon,Bug Bite,20.0,
sm9-5,Seventh,Beedrill,['Grass'],Pokémon,['Stage 2'],130.0,,Rare,Destiny Stinger|Reckless Charge,90.0,
sm9-6,Seventh,Paras,['Grass'],Pokémon,['Basic'],70.0,['Parasect'],Common,Scratch|Slash,15.0,"Paras, Parasect"
sm9-7,Seventh,Parasect,['Grass'],Pokémon,['Stage 1'],100.0,,Rare,Mysterious Powder,30.0,
sm9-8,Seventh,Exeggcute,['Grass'],Pokémon,['Basic'],50.0,['Exeggutor'],Common,Bullet Seed,31.73951305368143,"Exeggcute, Exeggutor"
sm9-9,Seventh,Pinsir,['Grass'],Pokémon,['Basic'],120.0,,Rare,Grip and Squeeze|Guillotine Hug,30.0,Pinsir
sm9-11,Seventh,Charmander,['Fire'],Pokémon,['Basic'],50.0,['Charmeleon'],Common,Scratch|Reprisal,10.0,"Charmander, Charmeleon, Charizard"
sm9-12,Seventh,Charmander,['Fire'],Pokémon,['Basic'],70.0,['Charmeleon'],Common,Ember,30.0,"Charmander, Charmeleon, Charizard"
sm9-13,Seventh,Charmeleon,['Fire'],Pokémon,['Stage 1'],90.0,['Charizard'],Uncommon,Fire Fang,30.0,
sm9-14,Seventh,Charizard,['Fire'],Pokémon,['Stage 2'],150.0,,Rare,Continuous Blaze Ball,31.73951305368143,
sm9-15,Seventh,Vulpix,['Fire'],Pokémon,['Basic'],60.0,['Ninetales'],Common,Tail Whip,31.73951305368143,"Vulpix, Ninetales"
sm9-16,Seventh,Ninetales,['Fire'],Pokémon,['Stage 1'],100.0,,Rare,Flame Tail,90.0,
sm9-17,Seventh,Ponyta,['Fire'],Pokémon,['Basic'],70.0,['Rapidash'],Common,Live Coal|Stomp,10.0,"Ponyta, Rapidash"
sm9-18,Seventh,Rapidash,['Fire'],Pokémon,['Stage 1'],100.0,,Uncommon,Searing Flame|Agility,40.0,
sm9-19,Seventh,Moltres,['Fire'],Pokémon,['Basic'],120.0,,Rare Holo,Top Burner|Fire Spin,180.0,Moltres
sm9-20,Seventh,Litten,['Fire'],Pokémon,['Basic'],60.0,['Torracat'],Common,Fasten Claws,31.73951305368143,"Litten, Torracat, Incineroar"
sm9-21,Seventh,Torracat,['Fire'],Pokémon,['Stage 1'],90.0,['Incineroar'],Uncommon,Roar|Claw Slash,60.0,
sm9-22,Seventh,Squirtle,['Water'],Pokémon,['Basic'],50.0,['Wartortle'],Common,Water Gun,30.0,"Squirtle, Wartortle, Blastoise"
sm9-23,Seventh,Squirtle,['Water'],Pokémon,['Basic'],70.0,['Wartortle'],Common,Tackle|Rain Splash,15.0,"Squirtle, Wartortle, Blastoise"
sm9-24,Seventh,Wartortle,['Water'],Pokémon,['Stage 1'],90.0,['Blastoise'],Uncommon,Tackle|Waterfall,50.0,
sm9-25,Seventh,Blastoise,['Water'],Pokémon,['Stage 2'],160.0,,Rare,Hydro Tackle,150.0,
sm9-26,Seventh,Psyduck,['Water'],Pokémon,['Basic'],60.0,['Golduck'],Common,Headache,10.0,"Psyduck, Golduck"
sm9-27,Seventh,Golduck,['Water'],Pokémon,['Stage 1'],110.0,,Uncommon,Amnesia|Swim,55.0,
sm9-28,Seventh,Staryu,['Water'],Pokémon,['Basic'],50.0,['Starmie'],Common,Numbing Water,10.0,"Staryu, Starmie"
sm9-29,Seventh,Magikarp,['Water'],Pokémon,['Basic'],30.0,['Gyarados'],Common,Enter the Dragon,31.73951305368143,"Magikarp, Gyarados"
sm9-30,Seventh,Gyarados,['Water'],Pokémon,['Stage 1'],150.0,,Rare Holo,Distilled Blast|Hyper Beam,100.0,
sm9-31,Seventh,Lapras,['Water'],Pokémon,['Basic'],130.0,,Rare,Confuse Ray|Hydro Pump,31.73951305368143,Lapras
sm9-32,Seventh,Articuno,['Water'],Pokémon,['Basic'],110.0,,Rare Holo,Cold Cyclone,70.0,Articuno
sm9-34,Seventh,Alolan Geodude,['Lightning'],Pokémon,['Basic'],60.0,['Graveler'],Common,Self-Destruct,60.0,"Alolan Geodude, Graveler, Golem"
sm9-35,Seventh,Alolan Geodude,['Lightning'],Pokémon,['Basic'],70.0,['Graveler'],Common,Charge|Smash Bomb,50.0,"Alolan Geodude, Graveler, Golem"
sm9-36,Seventh,Alolan Graveler,['Lightning'],Pokémon,['Stage 1'],100.0,['Golem'],Uncommon,Rollout|Electroslug,65.0,
sm9-37,Seventh,Alolan Golem,['Lightning'],Pokémon,['Stage 2'],180.0,,Rare,Electromagnetic Bomb|Super Zap Cannon,190.0,
sm9-38,Seventh,Voltorb,['Lightning'],Pokémon,['Basic'],50.0,['Electrode'],Common,Tackle,20.0,"Voltorb, Electrode"
sm9-39,Seventh,Electrode,['Lightning'],Pokémon,['Stage 1'],90.0,,Rare Holo,Speed Ball,50.0,
sm9-40,Seventh,Zapdos,['Lightning'],Pokémon,['Basic'],110.0,,Rare Holo,Thunderous Assault,31.73951305368143,Zapdos
sm9-41,Seventh,Mareep,['Lightning'],Pokémon,['Basic'],60.0,['Flaaffy'],Common,Shock Bolt,30.0,"Mareep, Flaaffy, Ampharos"
sm9-42,Seventh,Flaaffy,['Lightning'],Pokémon,['Stage 1'],90.0,['Ampharos'],Uncommon,Electric Punch|Shock Bolt,45.0,
sm9-44,Seventh,Blitzle,['Lightning'],Pokémon,['Basic'],60.0,['Zebstrika'],Common,Delivery Dash|Zap Kick,20.0,"Blitzle, Zebstrika"
sm9-45,Seventh,Zebstrika,['Lightning'],Pokémon,['Stage 1'],120.0,,Rare,Raid|Mach Bolt,100.0,
sm9-46,Seventh,Emolga,['Lightning'],Pokémon,['Basic'],60.0,,Common,Nuzzle,31.73951305368143,Emolga
sm9-47,Seventh,Joltik,['Lightning'],Pokémon,['Basic'],40.0,['Galvantula'],Common,Leech Life,10.0,"Joltik, Galvantula"
sm9-48,Seventh,Galvantula,['Lightning'],Pokémon,['Stage 1'],90.0,,Rare,Spider Thread,40.0,
sm9-49,Seventh,Helioptile,['Lightning'],Pokémon,['Basic'],60.0,['Heliolisk'],Common,Pound|Static Shock,25.0,"Helioptile, Heliolisk"
sm9-50,Seventh,Heliolisk,['Lightning'],Pokémon,['Stage 1'],100.0,,Uncommon,Random Spark|Volt Switch,90.0,
sm9-52,Seventh,Zeraora,['Lightning'],Pokémon,['Basic'],120.0,,Rare Holo,Slash|Wild Charge,70.0,Zeraora
sm9-54,Seventh,Nidoran ♀,['Psychic'],Pokémon,['Basic'],60.0,['Nidorina'],Common,Call for Family|Scratch,20.0,"Nidoran ♀, Nidorina, Nidoqueen"
sm9-55,Seventh,Nidorina,['Psychic'],Pokémon,['Stage 1'],90.0,['Nidoqueen'],Uncommon,Family Rescue|Bite,30.0,
sm9-56,Seventh,Nidoqueen,['Psychic'],Pokémon,['Stage 2'],160.0,,Rare,Power Lariat,31.73951305368143,
sm9-57,Seventh,Nidoran ♂,['Psychic'],Pokémon,['Basic'],60.0,['Nidorino'],Common,Peck|Horn Attack,15.0,"Nidoran ♂, Nidorino, Nidoking"
sm9-58,Seventh,Nidorino,['Psychic'],Pokémon,['Stage 1'],90.0,['Nidoking'],Uncommon,Peck|Horn Drill,40.0,
sm9-59,Seventh,Nidoking,['Psychic'],Pokémon,['Stage 2'],160.0,,Rare,Drag Off|King's Drum,31.73951305368143,
sm9-60,Seventh,Tentacool,['Psychic'],Pokémon,['Basic'],60.0,['Tentacruel'],Common,Wrap,10.0,"Tentacool, Tentacruel"
sm9-61,Seventh,Tentacruel,['Psychic'],Pokémon,['Stage 1'],100.0,,Uncommon,Void Tentacles|Paranormal,70.0,
sm9-62,Seventh,Grimer,['Psychic'],Pokémon,['Basic'],80.0,['Muk'],Common,Pound,10.0,"Grimer, Muk"
sm9-63,Seventh,Muk,['Psychic'],Pokémon,['Stage 1'],130.0,,Rare,Toxic Secretion,40.0,
sm9-64,Seventh,Alolan Marowak,['Psychic'],Pokémon,['Stage 1'],120.0,,Rare,Limbo Limbo|Alolan Club,31.73951305368143,
sm9-65,Seventh,Starmie,['Psychic'],Pokémon,['Stage 1'],80.0,,Rare,Strange Wave,40.0,
sm9-66,Seventh,Mr. Mime,['Psychic'],Pokémon,['Basic'],80.0,,Rare,Psy Bolt,20.0,Mr. Mime
sm9-68,Seventh,Jynx,['Psychic'],Pokémon,['Basic'],90.0,,Uncommon,Dazzle Dance|Mysterious Dance,31.73951305368143,Jynx
sm9-69,Seventh,Cosmog,['Psychic'],Pokémon,['Basic'],50.0,['Cosmoem'],Common,Mumble,10.0,"Cosmog, Cosmoem, Solgaleo, Lunala"
sm9-70,Seventh,Cosmoem,['Psychic'],Pokémon,['Stage 1'],100.0,"['Solgaleo', 'Lunala']",Uncommon,Nap,31.73951305368143,
sm9-71,Seventh,Mankey,['Fighting'],Pokémon,['Basic'],50.0,['Primeape'],Common,Scout|Low Kick,30.0,"Mankey, Primeape"
sm9-72,Seventh,Primeape,['Fighting'],Pokémon,['Stage 1'],90.0,,Rare,Low Kick|Wreck,30.0,
sm9-73,Seventh,Hitmonlee,['Fighting'],Pokémon,['Basic'],100.0,,Uncommon,Special Combo|Mega Kick,90.0,Hitmonlee
sm9-74,Seventh,Hitmonchan,['Fighting'],Pokémon,['Basic'],90.0,,Uncommon,Hit and Run|Magnum Punch,50.0,Hitmonchan
sm9-75,Seventh,Omanyte,['Fighting'],Pokémon,['Stage 1'],90.0,['Omastar'],Uncommon,Tickle,30.0,
sm9-76,Seventh,Omastar,['Fighting'],Pokémon,['Stage 2'],130.0,,Rare Holo,Bite,60.0,
sm9-77,Seventh,Kabuto,['Fighting'],Pokémon,['Stage 1'],90.0,['Kabutops'],Uncommon,Ramming Shell,40.0,
sm9-78,Seventh,Kabutops,['Fighting'],Pokémon,['Stage 2'],140.0,,Rare,Rock Slide,80.0,
sm9-79,Seventh,Larvitar,['Fighting'],Pokémon,['Basic'],70.0,['Pupitar'],Common,Chip Away,30.0,"Larvitar, Pupitar, Tyranitar"
sm9-80,Seventh,Pupitar,['Fighting'],Pokémon,['Stage 1'],80.0,['Tyranitar'],Uncommon,Payback,31.73951305368143,
sm9-81,Seventh,Pancham,['Fighting'],Pokémon,['Basic'],60.0,['Pangoro'],Common,Arm Thrust,40.0,"Pancham, Pangoro"
sm9-83,Seventh,Alolan Grimer,['Darkness'],Pokémon,['Basic'],70.0,['Muk'],Common,Chemical Breath,31.73951305368143,"Alolan Grimer, Muk"
sm9-84,Seventh,Alolan Muk,['Darkness'],Pokémon,['Stage 1'],120.0,,Rare,Gunk Shot,80.0,
sm9-85,Seventh,Tyranitar,['Darkness'],Pokémon,['Stage 2'],170.0,,Rare Holo,Spinning Tail|Bite Off,31.73951305368143,
sm9-86,Seventh,Poochyena,['Darkness'],Pokémon,['Basic'],70.0,['Mightyena'],Common,Howl in the Dark|Bite,10.0,"Poochyena, Mightyena"
sm9-87,Seventh,Mightyena,['Darkness'],Pokémon,['Stage 1'],100.0,,Rare,Bite|Dark Fang,40.0,
sm9-88,Seventh,Absol,['Darkness'],Pokémon,['Basic'],100.0,,Rare Holo,Shadow Seeker,31.73951305368143,Absol
sm9-89,Seventh,Spiritomb,['Darkness'],Pokémon,['Basic'],70.0,,Uncommon,Spirit Compressor|Spooky Shot,20.0,Spiritomb
sm9-90,Seventh,Zorua,['Darkness'],Pokémon,['Basic'],60.0,['Zoroark'],Common,Hide in Shadows,31.73951305368143,"Zorua, Zoroark"
sm9-91,Seventh,Zoroark,['Darkness'],Pokémon,['Stage 1'],110.0,,Rare Holo,Taunt|Night Punishment,31.73951305368143,
sm9-92,Seventh,Vullaby,['Darkness'],Pokémon,['Basic'],60.0,['Mandibuzz'],Common,Collect|Corkscrew Punch,10.0,"Vullaby, Mandibuzz"
sm9-93,Seventh,Mandibuzz,['Darkness'],Pokémon,['Stage 1'],120.0,,Rare,Trash Crash|Brave Bird,120.0,
sm9-94,Seventh,Pangoro,['Darkness'],Pokémon,['Stage 1'],140.0,,Rare,Tighten Up|Tantrum,115.0,
sm9-95,Seventh,Yveltal,['Darkness'],Pokémon,['Basic'],110.0,,Rare Holo,Derail|Clutch,45.0,Yveltal
sm9-98,Seventh,Skarmory,['Metal'],Pokémon,['Basic'],110.0,,Rare,Calm Strike|Steel Wing,90.0,Skarmory
sm9-99,Seventh,Jirachi,['Metal'],Pokémon,['Basic'],70.0,,Rare Holo,Slap,30.0,Jirachi
sm9-100,Seventh,Bronzor,['Metal'],Pokémon,['Basic'],50.0,['Bronzong'],Common,Tackle,20.0,"Bronzor, Bronzong"
sm9-101,Seventh,Bronzong,['Metal'],Pokémon,['Stage 1'],130.0,,Rare,Shady Stamp,70.0,
sm9-102,Seventh,Ferroseed,['Metal'],Pokémon,['Basic'],60.0,['Ferrothorn'],Common,Continuous Tumble,31.73951305368143,"Ferroseed, Ferrothorn"
sm9-103,Seventh,Ferrothorn,['Metal'],Pokémon,['Stage 1'],120.0,,Rare,Guard Press|Thorn Pod Throw,50.0,
sm9-104,Seventh,Pawniard,['Metal'],Pokémon,['Basic'],60.0,['Bisharp'],Common,Rigidify|Scratch,20.0,"Pawniard, Bisharp, Kingambit"
sm9-105,Seventh,Bisharp,['Metal'],Pokémon,['Stage 1'],110.0,,Rare,Single Lunge|Power Edge,90.0,
sm9-107,Seventh,Honedge,['Metal'],Pokémon,['Basic'],60.0,['Doublade'],Common,Cut Down,31.73951305368143,"Honedge, Doublade, Aegislash"
sm9-108,Seventh,Doublade,['Metal'],Pokémon,['Stage 1'],90.0,['Aegislash'],Uncommon,Tool Drop,31.73951305368143,
sm9-109,Seventh,Aegislash,['Metal'],Pokémon,['Stage 2'],140.0,,Rare Holo,Shield Bash,100.0,
sm9-110,Seventh,Klefki,['Metal'],Pokémon,['Basic'],60.0,,Common,Ram,30.0,Klefki
sm9-111,Seventh,Alolan Ninetales,['Fairy'],Pokémon,['Stage 1'],110.0,,Rare Holo,Aurora Beam,80.0,
sm9-112,Seventh,Mimikyu,['Fairy'],Pokémon,['Basic'],70.0,,Rare,Filch|Copycat,31.73951305368143,Mimikyu
sm9-114,Seventh,Alolan Exeggutor,['Dragon'],Pokémon,['Stage 1'],160.0,,Rare,Tropical Shake,31.73951305368143,
sm9-115,Seventh,Alolan Exeggutor,['Dragon'],Pokémon,['Stage 1'],160.0,,Rare,Paradise Draw|Egg Splat,31.73951305368143,
sm9-116,Seventh,Dratini,['Dragon'],Pokémon,['Basic'],60.0,['Dragonair'],Common,Dragon Rage,60.0,"Dratini, Dragonair, Dragonite"
sm9-117,Seventh,Dratini,['Dragon'],Pokémon,['Basic'],70.0,['Dragonair'],Common,Rain Splash,10.0,"Dratini, Dragonair, Dragonite"
sm9-118,Seventh,Dragonair,['Dragon'],Pokémon,['Stage 1'],90.0,['Dragonite'],Uncommon,Twister,30.0,
sm9-119,Seventh,Dragonite,['Dragon'],Pokémon,['Stage 2'],160.0,,Rare Holo,Dragon Claw,120.0,
sm9-121,Seventh,Pidgey,['Colorless'],Pokémon,['Basic'],50.0,['Pidgeotto'],Common,Collect|Gust,20.0,"Pidgey, Pidgeotto, Pidgeot"
sm9-122,Seventh,Pidgey,['Colorless'],Pokémon,['Basic'],60.0,['Pidgeotto'],Common,Quick Attack,31.73951305368143,"Pidgey, Pidgeotto, Pidgeot"
sm9-123,Seventh,Pidgeotto,['Colorless'],Pokémon,['Stage 1'],60.0,['Pidgeot'],Common,Gust,30.0,
sm9-124,Seventh,Pidgeot,['Colorless'],Pokémon,['Stage 2'],130.0,,Rare,Whirlwind|Spin Storm,60.0,
sm9-125,Seventh,Meowth,['Colorless'],Pokémon,['Basic'],70.0,['Persian'],Common,Scratch|Bite,15.0,"Meowth, Persian"
sm9-126,Seventh,Persian,['Colorless'],Pokémon,['Stage 1'],100.0,,Uncommon,Make 'Em Pay|Sharp Claws,20.0,
sm9-127,Seventh,Farfetch'd,['Colorless'],Pokémon,['Basic'],80.0,"[""Sirfetch'd""]",Uncommon,Collect|Tool Buster,31.73951305368143,"Farfetch'd, Sirfetch'd"
sm9-128,Seventh,Kangaskhan,['Colorless'],Pokémon,['Basic'],130.0,,Uncommon,Fast Evolution|Mega Punch,80.0,Kangaskhan
sm9-129,Seventh,Tauros,['Colorless'],Pokémon,['Basic'],130.0,,Uncommon,Raging Herd,31.73951305368143,Tauros
sm9-130,Seventh,Aerodactyl,['Colorless'],Pokémon,['Stage 1'],130.0,,Rare,Supersonic|Fossil Fangs,31.73951305368143,
sm9-131,Seventh,Lugia,['Colorless'],Pokémon,['Basic'],130.0,,Rare Holo,Power Charger|Blasting Wind,70.0,Lugia
sm9-132,Seventh,Zangoose,['Colorless'],Pokémon,['Basic'],100.0,,Rare Holo,Head Hunt|Slash,40.0,Zangoose
det1-1,Seventh,Bulbasaur,['Grass'],Pokémon,['Basic'],60.0,['Ivysaur'],Common,Find a Friend,31.73951305368143,"Bulbasaur, Ivysaur, Venusaur"
det1-2,Seventh,Ludicolo,['Grass'],Pokémon,['Stage 2'],140.0,,Rare,Punch and Run,70.0,
det1-3,Seventh,Morelull,['Grass'],Pokémon,['Basic'],50.0,['Shiinotic'],Common,Sleep Spore,10.0,"Morelull, Shiinotic"
det1-4,Seventh,Charmander,['Fire'],Pokémon,['Basic'],60.0,['Charmeleon'],Common,Reckless Charge,20.0,"Charmander, Charmeleon, Charizard"
det1-6,Seventh,Arcanine,['Fire'],Pokémon,['Stage 1'],120.0,,Rare,Sharp Fang,90.0,
det1-7,Seventh,Psyduck,['Water'],Pokémon,['Basic'],80.0,['Golduck'],Common,Panic,10.0,"Psyduck, Golduck"
det1-8,Seventh,Magikarp,['Water'],Pokémon,['Basic'],30.0,['Gyarados'],Common,Hold Still,31.73951305368143,"Magikarp, Gyarados"
det1-10,Seventh,Detective Pikachu,['Lightning'],Pokémon,['Basic'],90.0,['Raichu'],Rare,Scout|Surprise Attack,80.0,"Detective Pikachu, Raichu"
det1-11,Seventh,Mr. Mime,['Psychic'],Pokémon,['Basic'],80.0,,Rare,Juggling,31.73951305368143,Mr. Mime
det1-13,Seventh,Machamp,['Fighting'],Pokémon,['Stage 2'],160.0,,Rare,Directing Traffic|Cross Chop,31.73951305368143,
det1-14,Seventh,Jigglypuff,['Fairy'],Pokémon,['Basic'],60.0,['Wigglytuff'],Common,Healing Melody,31.73951305368143,"Jigglypuff, Wigglytuff"
det1-15,Seventh,Snubbull,['Fairy'],Pokémon,['Basic'],70.0,['Granbull'],Common,Play Rough,31.73951305368143,"Snubbull, Granbull"
det1-16,Seventh,Lickitung,['Colorless'],Pokémon,['Basic'],100.0,['Lickilicky'],Common,Continuous Lick,31.73951305368143,"Lickitung, Lickilicky"
det1-18,Seventh,Slaking,['Colorless'],Pokémon,['Stage 2'],180.0,,Rare,Pitch,150.0,
sm10-2,Seventh,Caterpie,['Grass'],Pokémon,['Basic'],40.0,['Metapod'],Common,Hook,10.0,"Caterpie, Metapod, Butterfree"
sm10-3,Seventh,Metapod,['Grass'],Pokémon,['Stage 1'],70.0,['Butterfree'],Uncommon,Bug Bite,30.0,
sm10-4,Seventh,Butterfree,['Grass'],Pokémon,['Stage 2'],130.0,,Rare,Triple Charge|Solar Beam,70.0,
sm10-5,Seventh,Oddish,['Grass'],Pokémon,['Basic'],50.0,['Gloom'],Common,Stun Spore|Seed Bomb,20.0,"Oddish, Gloom, Vileplume, Bellossom"
sm10-6,Seventh,Oddish,['Grass'],Pokémon,['Basic'],60.0,['Gloom'],Common,Hook,10.0,"Oddish, Gloom, Vileplume, Bellossom"
sm10-7,Seventh,Gloom,['Grass'],Pokémon,['Stage 1'],80.0,"['Vileplume', 'Bellossom']",Uncommon,Drool,30.0,
sm10-8,Seventh,Vileplume,['Grass'],Pokémon,['Stage 2'],140.0,,Rare Holo,Giant Bloom,90.0,
sm10-9,Seventh,Venonat,['Grass'],Pokémon,['Basic'],60.0,['Venomoth'],Common,Radar Eyes|Flop,20.0,"Venonat, Venomoth"
sm10-10,Seventh,Venonat,['Grass'],Pokémon,['Basic'],60.0,['Venomoth'],Common,Psybeam,10.0,"Venonat, Venomoth"
sm10-11,Seventh,Venomoth,['Grass'],Pokémon,['Stage 1'],90.0,,Rare,Assassin Flight|Poison Powder,30.0,
sm10-13,Seventh,Bellsprout,['Grass'],Pokémon,['Basic'],50.0,['Weepinbell'],Common,Razor Leaf,20.0,"Bellsprout, Weepinbell, Victreebel"
sm10-14,Seventh,Weepinbell,['Grass'],Pokémon,['Stage 1'],80.0,['Victreebel'],Uncommon,Burning Venom|Ram,30.0,
sm10-15,Seventh,Victreebel,['Grass'],Pokémon,['Stage 2'],140.0,,Rare,Reactive Poison|Gastro Acid,90.0,
sm10-16,Seventh,Tangela,['Grass'],Pokémon,['Basic'],80.0,['Tangrowth'],Common,Tangle Drag|Gentle Slap,30.0,"Tangela, Tangrowth"
sm10-17,Seventh,Tangrowth,['Grass'],Pokémon,['Stage 1'],130.0,,Rare,Bind Down|Chlorowhip,60.0,
sm10-18,Seventh,Grubbin,['Grass'],Pokémon,['Basic'],60.0,['Charjabug'],Common,Electrical Signal|Corkscrew Punch,30.0,"Grubbin, Charjabug, Vikavolt"
sm10-21,Seventh,Growlithe,['Fire'],Pokémon,['Basic'],80.0,['Arcanine'],Common,Live Coal|Combustion,20.0,"Growlithe, Arcanine"
sm10-22,Seventh,Arcanine,['Fire'],Pokémon,['Stage 1'],140.0,,Rare Holo,Grand Flame|Heat Tackle,155.0,
sm10-23,Seventh,Darumaka,['Fire'],Pokémon,['Basic'],80.0,['Darmanitan'],Common,Flame Charge|Flop,15.0,"Darumaka, Darmanitan"
sm10-24,Seventh,Darmanitan,['Fire'],Pokémon,['Stage 1'],130.0,,Rare,Find Wildfire|Flare Blitz,110.0,
sm10-25,Seventh,Volcanion,['Fire'],Pokémon,['Basic'],120.0,,Rare Holo,Flare Starter|High-Heat Blast,31.73951305368143,Volcanion
sm10-26,Seventh,Litten,['Fire'],Pokémon,['Basic'],50.0,['Torracat'],Common,Singe,31.73951305368143,"Litten, Torracat, Incineroar"
sm10-27,Seventh,Litten,['Fire'],Pokémon,['Basic'],60.0,['Torracat'],Common,Caturday|Big Bite,60.0,"Litten, Torracat, Incineroar"
sm10-28,Seventh,Torracat,['Fire'],Pokémon,['Stage 1'],80.0,['Incineroar'],Uncommon,Fire Fang,20.0,
sm10-29,Seventh,Incineroar,['Fire'],Pokémon,['Stage 2'],160.0,,Rare,Flamethrower,90.0,
sm10-30,Seventh,Salandit,['Fire'],Pokémon,['Basic'],70.0,['Salazzle'],Common,Grass Fire,10.0,"Salandit, Salazzle"
sm10-31,Seventh,Salazzle,['Fire'],Pokémon,['Stage 1'],100.0,,Rare,Combustion,60.0,
sm10-33,Seventh,Squirtle,['Water'],Pokémon,['Basic'],60.0,['Wartortle'],Common,Bubble,10.0,"Squirtle, Wartortle, Blastoise"
sm10-34,Seventh,Wartortle,['Water'],Pokémon,['Stage 1'],70.0,['Blastoise'],Uncommon,Aqua Slash,60.0,
sm10-36,Seventh,Poliwag,['Water'],Pokémon,['Basic'],50.0,['Poliwhirl'],Common,Watering,10.0,"Poliwag, Poliwhirl, Poliwrath, Politoed"
sm10-37,Seventh,Poliwag,['Water'],Pokémon,['Basic'],60.0,['Poliwhirl'],Common,Call for Family,31.73951305368143,"Poliwag, Poliwhirl, Poliwrath, Politoed"
sm10-38,Seventh,Poliwhirl,['Water'],Pokémon,['Stage 1'],90.0,"['Poliwrath', 'Politoed']",Uncommon,Bubble|Knuckle Punch,30.0,
sm10-39,Seventh,Poliwrath,['Water'],Pokémon,['Stage 2'],150.0,,Rare,Knuckle Punch|Swirly Rush,50.0,
sm10-40,Seventh,Tentacool,['Water'],Pokémon,['Basic'],60.0,['Tentacruel'],Common,Bubble Jutsu,31.73951305368143,"Tentacool, Tentacruel"
sm10-41,Seventh,Tentacruel,['Water'],Pokémon,['Stage 1'],100.0,,Uncommon,Wicked Tentacles|Wrap,60.0,
sm10-42,Seventh,Slowpoke,['Water'],Pokémon,['Basic'],70.0,"['Slowbro', 'Slowking']",Common,Growl|Tail Whap,20.0,"Slowpoke, Slowbro, Slowking"
sm10-43,Seventh,Slowbro,['Water'],Pokémon,['Stage 1'],120.0,,Rare Holo,Yawn|Three Strikes,31.73951305368143,
sm10-44,Seventh,Seel,['Water'],Pokémon,['Basic'],80.0,['Dewgong'],Common,Horn Attack,30.0,"Seel, Dewgong"
sm10-45,Seventh,Dewgong,['Water'],Pokémon,['Stage 1'],120.0,,Rare,Tail Whap|Dual Blizzard,60.0,
sm10-46,Seventh,Krabby,['Water'],Pokémon,['Basic'],70.0,['Kingler'],Common,Stampede|Vice Grip,15.0,"Krabby, Kingler"
sm10-47,Seventh,Kingler,['Water'],Pokémon,['Stage 1'],130.0,,Rare,Bubble Beam|Massive Rend,105.0,
sm10-48,Seventh,Goldeen,['Water'],Pokémon,['Basic'],60.0,['Seaking'],Common,Elegant Swim,10.0,"Goldeen, Seaking"
sm10-49,Seventh,Seaking,['Water'],Pokémon,['Stage 1'],100.0,,Rare,Enhanced Horn,31.73951305368143,
sm10-50,Seventh,Kyurem,['Water'],Pokémon,['Basic'],130.0,,Rare Holo,Call Forth Cold|Hail Prison,110.0,Kyurem
sm10-51,Seventh,Froakie,['Water'],Pokémon,['Basic'],60.0,['Frogadier'],Common,Quick Attack,31.73951305368143,"Froakie, Frogadier, Greninja"
sm10-52,Seventh,Frogadier,['Water'],Pokémon,['Stage 1'],80.0,['Greninja'],Uncommon,Afterimage Strike,20.0,
sm10-53,Seventh,Pyukumuku,['Water'],Pokémon,['Basic'],70.0,,Uncommon,Call for Family|Surprise Fist,31.73951305368143,Pyukumuku
sm10-54,Seventh,Pikachu,['Lightning'],Pokémon,['Basic'],70.0,['Raichu'],Common,Pika Ball,30.0,"Pikachu, Raichu"
sm10-55,Seventh,Raichu,['Lightning'],Pokémon,['Stage 1'],120.0,,Rare,Never Give Up|Head Bolt,110.0,
sm10-56,Seventh,Stunfisk,['Lightning'],Pokémon,['Basic'],110.0,,Rare,Raging Thunder|Electric Trap,30.0,Stunfisk
sm10-58,Seventh,Charjabug,['Lightning'],Pokémon,['Stage 1'],80.0,['Vikavolt'],Uncommon,Pierce,60.0,
sm10-59,Seventh,Vikavolt,['Lightning'],Pokémon,['Stage 2'],150.0,,Rare Holo,Electricannon,31.73951305368143,
sm10-60,Seventh,Zeraora,['Lightning'],Pokémon,['Basic'],120.0,,Rare,Crushing Claw|Discharge,20.0,Zeraora
